tanggal,varian,harga,sebaran_pasar,n_pasar,satuan,komoditas
2024-06-14,Beras SPHP Bulog,12500.0,0.0,4,kg,Beras
2024-06-14,Cabai Merah Besar,53800.0,4438.5,5,kg,Cabai
2024-06-14,Cabai Merah Keriting,45333.0,9783.8,5,kg,Cabai
2024-06-14,Cabai Rawit Hijau,38800.0,11388.6,5,kg,Cabai
2024-06-14,Cabai Rawit Merah,33467.0,4388.1,5,kg,Cabai
2024-06-14,Daging Ayam Kampung,96100.0,14441.3,5,ekor,Daging Ayam
2024-06-14,Daging Ayam Ras,35733.0,1460.6,5,kg,Daging Ayam
2024-06-14,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-06-14,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-06-14,Daging Sapi Sandung Lamur,93333.0,20344.3,5,kg,Daging Ruminansia
2024-06-14,Daging Sapi Tetelan,71250.0,15478.5,4,kg,Daging Ruminansia
2024-06-14,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-06-14,Gula Pasir Curah,17000.0,707.1,5,kg,Gula
2024-06-14,Gula Pasir Kemasan,18200.0,1036.8,5,kg,Gula
2024-06-14,Ikan Bandeng,36600.0,4980.0,5,kg,Ikan
2024-06-14,Ikan Kembung,37333.0,1885.6,2,kg,Ikan
2024-06-14,Ikan Teri,55467.0,14458.0,5,kg,Ikan
2024-06-14,Ikan Tongkol,29867.0,6099.2,5,kg,Ikan
2024-06-14,Jagung Lokal Pipilan,11167.0,471.4,2,kg,Jagung
2024-06-14,Jeruk Lokal,21800.0,2774.9,5,kg,Jeruk
2024-06-14,Kacang Hijau,21667.0,1870.8,5,kg,Kacang-Kacangan
2024-06-14,Kacang Panjang,10200.0,1483.2,5,kg,Kacang Panjang
2024-06-14,Kacang Tanah,28233.0,778.2,5,kg,Kacang-Kacangan
2024-06-14,Kangkung,7900.0,741.6,5,kg,Kangkung
2024-06-14,Kedelai Impor,13160.0,2133.8,5,kg,Kedelai
2024-06-14,Kedelai Lokal,16000.0,5656.9,2,kg,Kedelai
2024-06-14,Kentang Sedang,19200.0,1095.4,5,kg,Kentang
2024-06-14,Ketela Pohon,6100.0,741.6,5,kg,Ketela Pohon
2024-06-14,Ketimun Sedang,7200.0,1095.4,5,kg,Ketimun
2024-06-14,Mie Instan,3060.0,194.9,5,bks,Mie Instan
2024-06-14,Minyak Goreng Sawit Curah,15900.0,741.6,5,lt,Minyak Sawit
2024-06-14,Minyak Goreng Sawit Kemasan Premium,17833.0,471.4,5,lt,Minyak Sawit
2024-06-14,Minyakita,15333.0,589.3,5,lt,Minyak Sawit
2024-06-14,Pisang Lokal,17100.0,2772.9,5,kg,Pisang
2024-06-14,Sawi Hijau,7500.0,1658.3,5,kg,Sawi Hijau
2024-06-14,Susu Bubuk,43500.0,,1,400gr,Susu
2024-06-14,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2024-06-14,Susu Kental Manis,13560.0,2396.5,5,370gr,Susu
2024-06-14,Tahu Putih,11467.0,1243.9,5,kg,Kedelai
2024-06-14,Telur Ayam Kampung,56800.0,11777.1,5,kg,Telur Ayam
2024-06-14,Telur Ayam Ras,27500.0,471.4,5,kg,Telur Ayam
2024-06-14,Tempe Bungkus,14367.0,1894.4,5,kg,Kedelai
2024-06-14,Tepung Terigu,10900.0,1341.6,5,kg,Tepung Terigu
2024-06-14,Tomat,14200.0,3768.3,5,kg,Tomat
2024-06-14,Udang Basah,78200.0,2949.6,5,kg,Udang
2024-06-19,Bawang Bombai,45267.0,10390.7,5,kg,Bawang
2024-06-19,Bawang Merah,36467.0,4664.3,5,kg,Bawang
2024-06-19,Bawang Putih Honan,36333.0,2273.0,5,kg,Bawang
2024-06-19,Bawang Putih Kating,42533.0,2364.1,5,kg,Bawang
2024-06-19,Beras Khusus,19833.0,235.7,2,kg,Beras
2024-06-19,Beras Medium,13737.0,639.9,5,kg,Beras
2024-06-19,Beras Premium,14917.0,941.2,3,kg,Beras
2024-06-19,Beras SPHP Bulog,12500.0,0.0,4,kg,Beras
2024-06-19,Cabai Merah Besar,56467.0,5236.6,5,kg,Cabai
2024-06-19,Cabai Merah Keriting,46533.0,7267.1,5,kg,Cabai
2024-06-19,Cabai Rawit Hijau,44800.0,15089.7,5,kg,Cabai
2024-06-19,Cabai Rawit Merah,31333.0,1649.9,5,kg,Cabai
2024-06-19,Daging Ayam Kampung,97100.0,12680.7,5,ekor,Daging Ayam
2024-06-19,Daging Ayam Ras,35733.0,1460.6,5,kg,Daging Ayam
2024-06-19,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-06-19,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-06-19,Daging Sapi Sandung Lamur,94333.0,19314.6,5,kg,Daging Ruminansia
2024-06-19,Daging Sapi Tetelan,73750.0,11086.8,4,kg,Daging Ruminansia
2024-06-19,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-06-19,Gula Pasir Curah,16900.0,741.6,5,kg,Gula
2024-06-19,Gula Pasir Kemasan,18200.0,1036.8,5,kg,Gula
2024-06-19,Ikan Bandeng,36600.0,4980.0,5,kg,Ikan
2024-06-19,Ikan Kembung,37500.0,1649.9,2,kg,Ikan
2024-06-19,Ikan Teri,55467.0,14458.0,5,kg,Ikan
2024-06-19,Ikan Tongkol,29867.0,6099.2,5,kg,Ikan
2024-06-19,Jagung Lokal Pipilan,11167.0,471.4,2,kg,Jagung
2024-06-19,Jeruk Lokal,21800.0,2774.9,5,kg,Jeruk
2024-06-19,Kacang Hijau,21667.0,1870.8,5,kg,Kacang-Kacangan
2024-06-19,Kacang Panjang,9600.0,1673.3,5,kg,Kacang Panjang
2024-06-19,Kacang Tanah,28233.0,778.2,5,kg,Kacang-Kacangan
2024-06-19,Kangkung,8100.0,894.4,5,kg,Kangkung
2024-06-19,Kedelai Impor,13160.0,2133.8,5,kg,Kedelai
2024-06-19,Kedelai Lokal,16000.0,5656.9,2,kg,Kedelai
2024-06-19,Kentang Sedang,19200.0,1095.4,5,kg,Kentang
2024-06-19,Ketela Pohon,6100.0,741.6,5,kg,Ketela Pohon
2024-06-19,Ketimun Sedang,7000.0,1000.0,5,kg,Ketimun
2024-06-19,Mie Instan,3060.0,194.9,5,bks,Mie Instan
2024-06-19,Minyak Goreng Sawit Curah,15900.0,741.6,5,lt,Minyak Sawit
2024-06-19,Minyak Goreng Sawit Kemasan Premium,17833.0,471.4,5,lt,Minyak Sawit
2024-06-19,Minyakita,15333.0,589.3,5,lt,Minyak Sawit
2024-06-19,Pisang Lokal,17300.0,3136.7,5,kg,Pisang
2024-06-19,Sawi Hijau,7000.0,1870.8,5,kg,Sawi Hijau
2024-06-19,Susu Bubuk,43500.0,,1,400gr,Susu
2024-06-19,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2024-06-19,Susu Kental Manis,13560.0,2396.5,5,370gr,Susu
2024-06-19,Tahu Putih,11467.0,1243.9,5,kg,Kedelai
2024-06-19,Telur Ayam Kampung,56800.0,11777.1,5,kg,Telur Ayam
2024-06-19,Telur Ayam Ras,27333.0,424.9,5,kg,Telur Ayam
2024-06-19,Tempe Bungkus,14367.0,1894.4,5,kg,Kedelai
2024-06-19,Tepung Terigu,10900.0,1341.6,5,kg,Tepung Terigu
2024-06-19,Tomat,12800.0,2588.4,5,kg,Tomat
2024-06-19,Udang Basah,79200.0,4266.1,5,kg,Udang
2024-06-20,Bawang Bombai,45933.0,11366.1,5,kg,Bawang
2024-06-20,Bawang Merah,36467.0,4664.3,5,kg,Bawang
2024-06-20,Bawang Putih Honan,36333.0,2273.0,5,kg,Bawang
2024-06-20,Bawang Putih Kating,42533.0,2364.1,5,kg,Bawang
2024-06-20,Beras Khusus,19833.0,235.7,2,kg,Beras
2024-06-20,Beras Medium,13737.0,639.9,5,kg,Beras
2024-06-20,Beras Premium,14917.0,941.2,3,kg,Beras
2024-06-20,Beras SPHP Bulog,12500.0,0.0,4,kg,Beras
2024-06-20,Cabai Merah Besar,57133.0,5372.8,5,kg,Cabai
2024-06-20,Cabai Merah Keriting,46667.0,7337.1,5,kg,Cabai
2024-06-20,Cabai Rawit Hijau,44800.0,15089.7,5,kg,Cabai
2024-06-20,Cabai Rawit Merah,29933.0,1785.7,5,kg,Cabai
2024-06-20,Daging Ayam Kampung,97100.0,12680.7,5,ekor,Daging Ayam
2024-06-20,Daging Ayam Ras,35933.0,894.4,5,kg,Daging Ayam
2024-06-20,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-06-20,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-06-20,Daging Sapi Sandung Lamur,94333.0,19314.6,5,kg,Daging Ruminansia
2024-06-20,Daging Sapi Tetelan,73750.0,11086.8,4,kg,Daging Ruminansia
2024-06-20,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-06-20,Gula Pasir Curah,16900.0,741.6,5,kg,Gula
2024-06-20,Gula Pasir Kemasan,18200.0,1036.8,5,kg,Gula
2024-06-20,Ikan Bandeng,36600.0,4980.0,5,kg,Ikan
2024-06-20,Ikan Kembung,37500.0,1649.9,2,kg,Ikan
2024-06-20,Ikan Teri,55467.0,14458.0,5,kg,Ikan
2024-06-20,Ikan Tongkol,30067.0,6242.3,5,kg,Ikan
2024-06-20,Jagung Lokal Pipilan,11167.0,471.4,2,kg,Jagung
2024-06-20,Jeruk Lokal,21800.0,2774.9,5,kg,Jeruk
2024-06-20,Kacang Hijau,21667.0,1870.8,5,kg,Kacang-Kacangan
2024-06-20,Kacang Panjang,9600.0,1673.3,5,kg,Kacang Panjang
2024-06-20,Kacang Tanah,28233.0,778.2,5,kg,Kacang-Kacangan
2024-06-20,Kangkung,8100.0,894.4,5,kg,Kangkung
2024-06-20,Kedelai Impor,13160.0,2133.8,5,kg,Kedelai
2024-06-20,Kedelai Lokal,16000.0,5656.9,2,kg,Kedelai
2024-06-20,Kentang Sedang,19200.0,1095.4,5,kg,Kentang
2024-06-20,Ketela Pohon,6100.0,741.6,5,kg,Ketela Pohon
2024-06-20,Ketimun Sedang,7000.0,1000.0,5,kg,Ketimun
2024-06-20,Mie Instan,3060.0,194.9,5,bks,Mie Instan
2024-06-20,Minyak Goreng Sawit Curah,15900.0,741.6,5,lt,Minyak Sawit
2024-06-20,Minyak Goreng Sawit Kemasan Premium,17833.0,471.4,5,lt,Minyak Sawit
2024-06-20,Minyakita,15333.0,589.3,5,lt,Minyak Sawit
2024-06-20,Pisang Lokal,17300.0,3136.7,5,kg,Pisang
2024-06-20,Sawi Hijau,7000.0,1870.8,5,kg,Sawi Hijau
2024-06-20,Susu Bubuk,43500.0,,1,400gr,Susu
2024-06-20,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2024-06-20,Susu Kental Manis,13560.0,2396.5,5,370gr,Susu
2024-06-20,Tahu Putih,11467.0,1243.9,5,kg,Kedelai
2024-06-20,Telur Ayam Kampung,56800.0,11777.1,5,kg,Telur Ayam
2024-06-20,Telur Ayam Ras,27233.0,434.6,5,kg,Telur Ayam
2024-06-20,Tempe Bungkus,14367.0,1894.4,5,kg,Kedelai
2024-06-20,Tepung Terigu,10900.0,1341.6,5,kg,Tepung Terigu
2024-06-20,Tomat,12800.0,2588.4,5,kg,Tomat
2024-06-20,Udang Basah,79200.0,4266.1,5,kg,Udang
2024-06-21,Bawang Bombai,44600.0,9549.3,5,kg,Bawang
2024-06-21,Bawang Merah,36133.0,4400.8,5,kg,Bawang
2024-06-21,Bawang Putih Honan,36333.0,2273.0,5,kg,Bawang
2024-06-21,Bawang Putih Kating,41533.0,2102.9,5,kg,Bawang
2024-06-21,Beras Khusus,19833.0,235.7,2,kg,Beras
2024-06-21,Beras Medium,13737.0,639.9,5,kg,Beras
2024-06-21,Beras Premium,14917.0,941.2,3,kg,Beras
2024-06-21,Beras SPHP Bulog,12500.0,0.0,5,kg,Beras
2024-06-21,Cabai Merah Besar,57133.0,5372.8,5,kg,Cabai
2024-06-21,Cabai Merah Keriting,42000.0,8721.0,5,kg,Cabai
2024-06-21,Cabai Rawit Hijau,44467.0,14682.9,5,kg,Cabai
2024-06-21,Cabai Rawit Merah,29133.0,1709.5,5,kg,Cabai
2024-06-21,Daging Ayam Kampung,97100.0,12680.7,5,ekor,Daging Ayam
2024-06-21,Daging Ayam Ras,35667.0,1247.2,5,kg,Daging Ayam
2024-06-21,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-06-21,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-06-21,Daging Sapi Sandung Lamur,94333.0,19314.6,5,kg,Daging Ruminansia
2024-06-21,Daging Sapi Tetelan,73750.0,11086.8,4,kg,Daging Ruminansia
2024-06-21,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-06-21,Gula Pasir Curah,16900.0,741.6,5,kg,Gula
2024-06-21,Gula Pasir Kemasan,18200.0,1036.8,5,kg,Gula
2024-06-21,Ikan Bandeng,36600.0,4980.0,5,kg,Ikan
2024-06-21,Ikan Kembung,37500.0,1649.9,2,kg,Ikan
2024-06-21,Ikan Teri,55467.0,14458.0,5,kg,Ikan
2024-06-21,Ikan Tongkol,30067.0,6242.3,5,kg,Ikan
2024-06-21,Jagung Lokal Pipilan,11167.0,471.4,2,kg,Jagung
2024-06-21,Jeruk Lokal,21800.0,2774.9,5,kg,Jeruk
2024-06-21,Kacang Hijau,21667.0,1870.8,5,kg,Kacang-Kacangan
2024-06-21,Kacang Panjang,9200.0,1095.4,5,kg,Kacang Panjang
2024-06-21,Kacang Tanah,28233.0,778.2,5,kg,Kacang-Kacangan
2024-06-21,Kangkung,8100.0,894.4,5,kg,Kangkung
2024-06-21,Kedelai Impor,13160.0,2133.8,5,kg,Kedelai
2024-06-21,Kedelai Lokal,16000.0,5656.9,2,kg,Kedelai
2024-06-21,Kentang Sedang,19200.0,1095.4,5,kg,Kentang
2024-06-21,Ketela Pohon,6100.0,741.6,5,kg,Ketela Pohon
2024-06-21,Ketimun Sedang,7000.0,1000.0,5,kg,Ketimun
2024-06-21,Mie Instan,3060.0,194.9,5,bks,Mie Instan
2024-06-21,Minyak Goreng Sawit Curah,15900.0,741.6,5,lt,Minyak Sawit
2024-06-21,Minyak Goreng Sawit Kemasan Premium,17833.0,471.4,5,lt,Minyak Sawit
2024-06-21,Minyakita,15333.0,589.3,5,lt,Minyak Sawit
2024-06-21,Pisang Lokal,17300.0,3136.7,5,kg,Pisang
2024-06-21,Sawi Hijau,7200.0,1788.9,5,kg,Sawi Hijau
2024-06-21,Susu Bubuk,43500.0,,1,400gr,Susu
2024-06-21,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2024-06-21,Susu Kental Manis,13560.0,2396.5,5,370gr,Susu
2024-06-21,Tahu Putih,11467.0,1243.9,5,kg,Kedelai
2024-06-21,Telur Ayam Kampung,56800.0,11777.1,5,kg,Telur Ayam
2024-06-21,Telur Ayam Ras,27367.0,447.2,5,kg,Telur Ayam
2024-06-21,Tempe Bungkus,14367.0,1894.4,5,kg,Kedelai
2024-06-21,Tepung Terigu,10900.0,1341.6,5,kg,Tepung Terigu
2024-06-21,Tomat,12200.0,2280.4,5,kg,Tomat
2024-06-21,Udang Basah,79200.0,4266.1,5,kg,Udang
2024-06-24,Bawang Bombai,43267.0,8424.2,5,kg,Bawang
2024-06-24,Bawang Merah,36467.0,4610.4,5,kg,Bawang
2024-06-24,Bawang Putih Honan,36133.0,2652.0,5,kg,Bawang
2024-06-24,Bawang Putih Kating,42067.0,1770.1,5,kg,Bawang
2024-06-24,Beras Khusus,19833.0,235.7,2,kg,Beras
2024-06-24,Beras Medium,13737.0,639.9,5,kg,Beras
2024-06-24,Beras Premium,14917.0,941.2,3,kg,Beras
2024-06-24,Beras SPHP Bulog,12500.0,0.0,5,kg,Beras
2024-06-24,Cabai Merah Besar,49867.0,11610.8,5,kg,Cabai
2024-06-24,Cabai Merah Keriting,40733.0,10473.2,5,kg,Cabai
2024-06-24,Cabai Rawit Hijau,44867.0,13450.7,5,kg,Cabai
2024-06-24,Cabai Rawit Merah,28733.0,2241.0,5,kg,Cabai
2024-06-24,Daging Ayam Kampung,97100.0,12680.7,5,ekor,Daging Ayam
2024-06-24,Daging Ayam Ras,35467.0,1260.5,5,kg,Daging Ayam
2024-06-24,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-06-24,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-06-24,Daging Sapi Sandung Lamur,94333.0,19314.6,5,kg,Daging Ruminansia
2024-06-24,Daging Sapi Tetelan,73750.0,11086.8,4,kg,Daging Ruminansia
2024-06-24,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-06-24,Gula Pasir Curah,16900.0,741.6,5,kg,Gula
2024-06-24,Gula Pasir Kemasan,18100.0,1140.2,5,kg,Gula
2024-06-24,Ikan Bandeng,36600.0,4980.0,5,kg,Ikan
2024-06-24,Ikan Kembung,37500.0,1649.9,2,kg,Ikan
2024-06-24,Ikan Teri,55467.0,14458.0,5,kg,Ikan
2024-06-24,Ikan Tongkol,30067.0,6242.3,5,kg,Ikan
2024-06-24,Jagung Lokal Pipilan,11167.0,471.4,2,kg,Jagung
2024-06-24,Jeruk Lokal,21333.0,2718.3,5,kg,Jeruk
2024-06-24,Kacang Hijau,21667.0,1870.8,5,kg,Kacang-Kacangan
2024-06-24,Kacang Panjang,9200.0,1095.4,5,kg,Kacang Panjang
2024-06-24,Kacang Tanah,28233.0,778.2,5,kg,Kacang-Kacangan
2024-06-24,Kangkung,8100.0,894.4,5,kg,Kangkung
2024-06-24,Kedelai Impor,13080.0,2248.8,5,kg,Kedelai
2024-06-24,Kedelai Lokal,16000.0,5656.9,2,kg,Kedelai
2024-06-24,Kentang Sedang,19200.0,1095.4,5,kg,Kentang
2024-06-24,Ketela Pohon,6100.0,741.6,5,kg,Ketela Pohon
2024-06-24,Ketimun Sedang,6800.0,836.7,5,kg,Ketimun
2024-06-24,Mie Instan,3060.0,194.9,5,bks,Mie Instan
2024-06-24,Minyak Goreng Sawit Curah,16000.0,790.6,5,lt,Minyak Sawit
2024-06-24,Minyak Goreng Sawit Kemasan Premium,17833.0,471.4,5,lt,Minyak Sawit
2024-06-24,Minyakita,15333.0,589.3,5,lt,Minyak Sawit
2024-06-24,Pisang Lokal,17300.0,3136.7,5,kg,Pisang
2024-06-24,Sawi Hijau,7000.0,1870.8,5,kg,Sawi Hijau
2024-06-24,Susu Bubuk,43500.0,,1,400gr,Susu
2024-06-24,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2024-06-24,Susu Kental Manis,13560.0,2396.5,5,370gr,Susu
2024-06-24,Tahu Putih,11467.0,1243.9,5,kg,Kedelai
2024-06-24,Telur Ayam Kampung,56800.0,11777.1,5,kg,Telur Ayam
2024-06-24,Telur Ayam Ras,27367.0,447.2,5,kg,Telur Ayam
2024-06-24,Tempe Bungkus,14367.0,1894.4,5,kg,Kedelai
2024-06-24,Tepung Terigu,10900.0,1341.6,5,kg,Tepung Terigu
2024-06-24,Tomat,12600.0,2408.3,5,kg,Tomat
2024-06-24,Udang Basah,79200.0,4266.1,5,kg,Udang
2024-06-25,Bawang Bombai,43267.0,8424.2,5,kg,Bawang
2024-06-25,Bawang Merah,36467.0,4610.4,5,kg,Bawang
2024-06-25,Bawang Putih Honan,36133.0,2652.0,5,kg,Bawang
2024-06-25,Bawang Putih Kating,42067.0,1770.1,5,kg,Bawang
2024-06-25,Beras Khusus,19833.0,235.7,2,kg,Beras
2024-06-25,Beras Medium,13737.0,639.9,5,kg,Beras
2024-06-25,Beras Premium,14917.0,941.2,3,kg,Beras
2024-06-25,Beras SPHP Bulog,12500.0,0.0,5,kg,Beras
2024-06-25,Cabai Merah Besar,49867.0,11610.8,5,kg,Cabai
2024-06-25,Cabai Merah Keriting,40733.0,10473.2,5,kg,Cabai
2024-06-25,Cabai Rawit Hijau,44867.0,13450.7,5,kg,Cabai
2024-06-25,Cabai Rawit Merah,28733.0,2241.0,5,kg,Cabai
2024-06-25,Daging Ayam Kampung,97100.0,12680.7,5,ekor,Daging Ayam
2024-06-25,Daging Ayam Ras,35467.0,1260.5,5,kg,Daging Ayam
2024-06-25,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-06-25,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-06-25,Daging Sapi Sandung Lamur,94333.0,19314.6,5,kg,Daging Ruminansia
2024-06-25,Daging Sapi Tetelan,73750.0,11086.8,4,kg,Daging Ruminansia
2024-06-25,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-06-25,Gula Pasir Curah,16900.0,741.6,5,kg,Gula
2024-06-25,Gula Pasir Kemasan,18100.0,1140.2,5,kg,Gula
2024-06-25,Ikan Bandeng,36600.0,4980.0,5,kg,Ikan
2024-06-25,Ikan Kembung,37500.0,1649.9,2,kg,Ikan
2024-06-25,Ikan Teri,55467.0,14458.0,5,kg,Ikan
2024-06-25,Ikan Tongkol,30067.0,6242.3,5,kg,Ikan
2024-06-25,Jagung Lokal Pipilan,11167.0,471.4,2,kg,Jagung
2024-06-25,Jeruk Lokal,21333.0,2718.3,5,kg,Jeruk
2024-06-25,Kacang Hijau,21667.0,1870.8,5,kg,Kacang-Kacangan
2024-06-25,Kacang Panjang,9200.0,1095.4,5,kg,Kacang Panjang
2024-06-25,Kacang Tanah,28233.0,778.2,5,kg,Kacang-Kacangan
2024-06-25,Kangkung,8100.0,894.4,5,kg,Kangkung
2024-06-25,Kedelai Impor,13080.0,2248.8,5,kg,Kedelai
2024-06-25,Kedelai Lokal,16000.0,5656.9,2,kg,Kedelai
2024-06-25,Kentang Sedang,19200.0,1095.4,5,kg,Kentang
2024-06-25,Ketela Pohon,6100.0,741.6,5,kg,Ketela Pohon
2024-06-25,Ketimun Sedang,6800.0,836.7,5,kg,Ketimun
2024-06-25,Mie Instan,3060.0,194.9,5,bks,Mie Instan
2024-06-25,Minyak Goreng Sawit Curah,16000.0,790.6,5,lt,Minyak Sawit
2024-06-25,Minyak Goreng Sawit Kemasan Premium,17833.0,471.4,5,lt,Minyak Sawit
2024-06-25,Minyakita,15333.0,589.3,5,lt,Minyak Sawit
2024-06-25,Pisang Lokal,17300.0,3136.7,5,kg,Pisang
2024-06-25,Sawi Hijau,7000.0,1870.8,5,kg,Sawi Hijau
2024-06-25,Susu Bubuk,43500.0,,1,400gr,Susu
2024-06-25,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2024-06-25,Susu Kental Manis,13560.0,2396.5,5,370gr,Susu
2024-06-25,Tahu Putih,11467.0,1243.9,5,kg,Kedelai
2024-06-25,Telur Ayam Kampung,56800.0,11777.1,5,kg,Telur Ayam
2024-06-25,Telur Ayam Ras,27367.0,447.2,5,kg,Telur Ayam
2024-06-25,Tempe Bungkus,14367.0,1894.4,5,kg,Kedelai
2024-06-25,Tepung Terigu,10900.0,1341.6,5,kg,Tepung Terigu
2024-06-25,Tomat,12600.0,2408.3,5,kg,Tomat
2024-06-25,Udang Basah,79200.0,4266.1,5,kg,Udang
2024-06-26,Bawang Bombai,42933.0,8287.9,5,kg,Bawang
2024-06-26,Bawang Merah,35733.0,5770.6,5,kg,Bawang
2024-06-26,Bawang Putih Honan,36133.0,2652.0,5,kg,Bawang
2024-06-26,Bawang Putih Kating,41933.0,1920.6,5,kg,Bawang
2024-06-26,Beras Khusus,19833.0,235.7,2,kg,Beras
2024-06-26,Beras Medium,13737.0,639.9,5,kg,Beras
2024-06-26,Beras Premium,14917.0,941.2,3,kg,Beras
2024-06-26,Beras SPHP Bulog,12500.0,0.0,5,kg,Beras
2024-06-26,Cabai Merah Besar,48600.0,11908.0,5,kg,Cabai
2024-06-26,Cabai Merah Keriting,39467.0,12043.0,5,kg,Cabai
2024-06-26,Cabai Rawit Hijau,45067.0,13273.6,5,kg,Cabai
2024-06-26,Cabai Rawit Merah,28600.0,2408.3,5,kg,Cabai
2024-06-26,Daging Ayam Kampung,97100.0,12680.7,5,ekor,Daging Ayam
2024-06-26,Daging Ayam Ras,35533.0,1169.0,5,kg,Daging Ayam
2024-06-26,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-06-26,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-06-26,Daging Sapi Sandung Lamur,94333.0,19314.6,5,kg,Daging Ruminansia
2024-06-26,Daging Sapi Tetelan,73750.0,11086.8,4,kg,Daging Ruminansia
2024-06-26,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-06-26,Gula Pasir Curah,16900.0,741.6,5,kg,Gula
2024-06-26,Gula Pasir Kemasan,18100.0,1140.2,5,kg,Gula
2024-06-26,Ikan Bandeng,36600.0,4980.0,5,kg,Ikan
2024-06-26,Ikan Kembung,37500.0,1649.9,2,kg,Ikan
2024-06-26,Ikan Teri,55467.0,14458.0,5,kg,Ikan
2024-06-26,Ikan Tongkol,30067.0,6242.3,5,kg,Ikan
2024-06-26,Jagung Lokal Pipilan,11167.0,471.4,2,kg,Jagung
2024-06-26,Jeruk Lokal,21333.0,2718.3,5,kg,Jeruk
2024-06-26,Kacang Hijau,21667.0,1870.8,5,kg,Kacang-Kacangan
2024-06-26,Kacang Panjang,9200.0,1095.4,5,kg,Kacang Panjang
2024-06-26,Kacang Tanah,28233.0,778.2,5,kg,Kacang-Kacangan
2024-06-26,Kangkung,8100.0,894.4,5,kg,Kangkung
2024-06-26,Kedelai Impor,13080.0,2248.8,5,kg,Kedelai
2024-06-26,Kedelai Lokal,16000.0,5656.9,2,kg,Kedelai
2024-06-26,Kentang Sedang,19200.0,1095.4,5,kg,Kentang
2024-06-26,Ketela Pohon,6100.0,741.6,5,kg,Ketela Pohon
2024-06-26,Ketimun Sedang,6600.0,894.4,5,kg,Ketimun
2024-06-26,Mie Instan,3060.0,194.9,5,bks,Mie Instan
2024-06-26,Minyak Goreng Sawit Curah,16000.0,790.6,5,lt,Minyak Sawit
2024-06-26,Minyak Goreng Sawit Kemasan Premium,17833.0,471.4,5,lt,Minyak Sawit
2024-06-26,Minyakita,15433.0,434.6,5,lt,Minyak Sawit
2024-06-26,Pisang Lokal,17300.0,3136.7,5,kg,Pisang
2024-06-26,Sawi Hijau,7000.0,1870.8,5,kg,Sawi Hijau
2024-06-26,Susu Bubuk,43500.0,,1,400gr,Susu
2024-06-26,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2024-06-26,Susu Kental Manis,13560.0,2396.5,5,370gr,Susu
2024-06-26,Tahu Putih,11467.0,1243.9,5,kg,Kedelai
2024-06-26,Telur Ayam Kampung,56800.0,11777.1,5,kg,Telur Ayam
2024-06-26,Telur Ayam Ras,27433.0,521.7,5,kg,Telur Ayam
2024-06-26,Tempe Bungkus,14367.0,1894.4,5,kg,Kedelai
2024-06-26,Tepung Terigu,10900.0,1341.6,5,kg,Tepung Terigu
2024-06-26,Tomat,12200.0,2280.4,5,kg,Tomat
2024-06-26,Udang Basah,79200.0,4266.1,5,kg,Udang
2024-06-27,Bawang Bombai,42933.0,8287.9,5,kg,Bawang
2024-06-27,Bawang Merah,35733.0,5770.6,5,kg,Bawang
2024-06-27,Bawang Putih Honan,36133.0,2652.0,5,kg,Bawang
2024-06-27,Bawang Putih Kating,41933.0,1920.6,5,kg,Bawang
2024-06-27,Beras Khusus,19833.0,235.7,2,kg,Beras
2024-06-27,Beras Medium,13737.0,639.9,5,kg,Beras
2024-06-27,Beras Premium,14917.0,941.2,3,kg,Beras
